cog_hit	cog_description	cog_class	cog_class_description	hist_mean_sum_0328	hist_mean_sum_0403	hist_mean_sum_0423	hist_mean_sum_0531	hist_mean_sum_0619	hist_mean_sum_0705	hist_mean_sum_0709	hist_mean_sum_1001	hist_mean_sum_1004	hist_mean_sum_1028	hist_mean_sum_1123
COG0137	Argininosuccinate synthase	E	Amino acid transport and metabolism 	1.9386984	10.0367806	3.9063184	19.5804132	24.8399469	21.9454901	4.7747885	44.5897469	18.4406545	14.0726903	108.2974629
COG0138	AICAR transformylase/IMP cyclohydrolase PurH (only IMP cyclohydrolase domain in Aful)	F	Nucleotide transport and metabolism 	4.390301	24.0060166	5.0462325	34.6157322	46.4680773	15.892618	3.5836888	52.8379474	23.4995642	14.0754157	111.2598931
COG0139	Phosphoribosyl-AMP cyclohydrolase	E	Amino acid transport and metabolism 	2.4173211	15.8667107	0.0265849	22.8014066	29.7454234	5.1653164	2.8818835	34.9770582	14.2865081	1.7705201	51.3498347
COG0140	Phosphoribosyl-ATP pyrophosphohydrolase	E	Amino acid transport and metabolism 	0.1717172	8.092266	2.0420712	14.9932886	15.2182473	7.1096255	1.527508	14.6593692	2.7624728	8.4331676	34.732926
COG0141	Histidinol dehydrogenase	E	Amino acid transport and metabolism 	6.8569833	35.7235358	4.3647708	42.3458537	54.6131938	22.9525257	8.1271226	53.4037026	18.5971091	16.636644	123.2407559
COG0142	Geranylgeranyl pyrophosphate synthase	H	Coenzyme transport and metabolism 	6.8091969	28.642358	5.5953545	51.1150607	52.5829644	31.9292873	8.9733126	86.8435433	33.4744251	21.1871559	173.6404429
COG0143	Methionyl-tRNA synthetase	J	Translation, ribosomal structure and biogenesis 	2.9678526	17.2038251	1.5325497	27.4901543	19.5445678	21.6493991	5.5938382	43.5538533	19.6067811	12.546663	90.3254936
COG0144	tRNA and rRNA cytosine-C5-methylases	J	Translation, ribosomal structure and biogenesis 	1.730875	1.6457537	0.8975224	9.1060519	4.1462045	5.6002938	0.4021957	7.6147985	1.8762475	3.8192679	10.9650403
COG0145	N-methylhydantoinase A/acetone carboxylase, beta subunit	EQ	Multiple classes	1.8597109	5.8049808	1.3928854	11.6759012	10.1325955	1.8471613	0.5229166	10.5237884	8.0209938	2.0752686	19.3742733
COG0146	N-methylhydantoinase B/acetone carboxylase, alpha subunit	EQ	Multiple classes	0.0	0.6361201	0.527867	6.0172851	9.1921573	0.9281885	0.7147016	7.2938148	7.0244922	0.7628134	17.4315779
COG0147	Anthranilate/para-aminobenzoate synthases component I	EH	Multiple classes	5.9434009	15.5268619	3.946628	34.9228105	37.3787043	17.7033713	5.9750859	42.1158523	16.7645476	10.2628043	90.0742267
COG0148	Enolase	G	Carbohydrate transport and metabolism 	3.1882762	14.1212178	3.2762508	19.1437843	18.3609638	10.6236124	3.424844	41.8279048	15.4571826	12.0725346	86.7515909
COG0149	Triosephosphate isomerase	G	Carbohydrate transport and metabolism 	3.4154292	6.9224238	1.1785713	19.7804949	18.102165	9.8045901	3.5324918	27.9501587	12.5716123	6.0715264	61.2611202
COG0150	Phosphoribosylaminoimidazole (AIR) synthetase	F	Nucleotide transport and metabolism 	1.0991721	11.662123	0.8789137	27.2102208	25.0602785	2.0259939	1.580276	17.7505998	9.8182624	2.9471363	38.7193629
COG0151	Phosphoribosylamine-glycine ligase	F	Nucleotide transport and metabolism 	1.0723163	8.6961283	1.2431757	22.5161296	27.1971448	7.1650304	3.6389789	21.8692068	8.7480712	4.6195477	55.0340943
COG0152	Phosphoribosylaminoimidazolesuccinocarboxamide (SAICAR) synthase	F	Nucleotide transport and metabolism 	0.5377527	9.9553527	0.5486339	6.5469079	10.3158571	5.3114485	1.2471263	16.6505279	7.4063438	0.0	44.6792783
COG0153	Galactokinase	G	Carbohydrate transport and metabolism 	0.7212644	2.9435986	0.3820922	0.8369977	1.1832575	2.3800791	0.9236545	10.0745371	4.5189294	7.3900497	15.114758
COG0154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit and related amidases	J	Translation, ribosomal structure and biogenesis 	4.5066111	36.806086	3.9086302	57.6729393	75.6749247	27.6599127	8.5308494	76.9326091	31.5120597	12.2581634	180.4349924
COG0155	Sulfite reductase, beta subunit (hemoprotein)	P	Inorganic ion transport and metabolism 	0.0	1.7306727	0.0	3.0901588	2.5525959	0.2763481	0.7794973	2.6220798	2.3000838	0.0	10.5380286
COG0156	7-keto-8-aminopelargonate synthetase and related enzymes	H	Coenzyme transport and metabolism 	10.1216099	15.6612525	1.4292716	57.7776681	26.4328638	2.8787636	1.390739	18.9144921	3.8414245	2.9842389	42.4964512
COG0157	Nicotinate-nucleotide pyrophosphorylase	H	Coenzyme transport and metabolism 	3.8607538	13.1879835	0.5070244	25.0564487	20.162287	11.205663	5.7133333	26.4953406	10.6861488	11.5495079	74.111004
COG0159	Tryptophan synthase alpha chain	E	Amino acid transport and metabolism 	1.2403102	10.7676431	3.1100775	20.3448976	22.2509607	16.4197429	3.3415946	38.3958322	14.2871742	10.4750476	75.5981321
COG0160	4-aminobutyrate aminotransferase and related aminotransferases	E	Amino acid transport and metabolism 	1.1797523	3.2590861	2.3753957	11.0309735	10.6721743	7.9030927	2.5239798	32.5430522	12.0052998	12.6867682	44.198484
COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	H	Coenzyme transport and metabolism 	9.2570198	22.9211146	2.0907611	10.7644757	26.9468658	1.6469145	2.8269542	13.3623815	10.9330329	0.0371195	38.85032
COG0162	Tyrosyl-tRNA synthetase	J	Translation, ribosomal structure and biogenesis 	3.4333793	21.8389236	1.0013226	29.225614	35.0224207	15.9551042	6.0382222	47.5866694	16.0060619	15.5396122	101.2076301
COG0163	3-polyprenyl-4-hydroxybenzoate decarboxylase	H	Coenzyme transport and metabolism 	0.4814815	7.8093398	0.0	0.0	0.0	0.0	0.0	1.770723	0.0	0.0	4.8553793
COG0164	Ribonuclease HII	L	Replication, recombination and repair 	1.9403293	11.3115223	2.2978059	18.8481527	30.498685	19.6678387	2.0777294	30.2691703	14.4191607	12.6963454	94.7026895
COG0165	Argininosuccinate lyase	E	Amino acid transport and metabolism 	2.7687184	12.9933553	0.7672598	36.2746693	33.4711668	17.9513972	3.6187791	37.1422795	15.0231047	9.7955486	110.4188993
COG0166	Glucose-6-phosphate isomerase	G	Carbohydrate transport and metabolism 	2.7461696	7.549124	1.764026	14.0669758	12.4839139	10.3804827	3.1296614	18.5430036	5.5979984	6.5710885	29.8755626
COG0167	Dihydroorotate dehydrogenase	F	Nucleotide transport and metabolism 	2.294507	14.7192394	3.0416199	30.9958669	35.3617243	11.1491742	7.9261316	32.3875475	9.1359998	6.9615924	75.071537
COG0168	Trk-type K+ transport systems, membrane components	P	Inorganic ion transport and metabolism 	5.637273	18.2866071	1.919588	52.153394	37.7968938	13.1555233	2.4807464	25.6663421	8.8468065	9.6943498	63.0888888
COG0169	Shikimate 5-dehydrogenase	E	Amino acid transport and metabolism 	3.0873698	18.9436161	0.9671531	26.7604541	30.6612755	13.1693332	4.6762655	26.6557676	16.7312244	11.7381632	77.4883817
COG0171	NAD synthase	H	Coenzyme transport and metabolism 	0.9584719	4.1900032	1.3306233	11.0107771	6.3250689	1.3048782	1.3116531	14.8774839	9.8217271	3.1630464	29.0888952
COG0172	Seryl-tRNA synthetase	J	Translation, ribosomal structure and biogenesis 	4.0878523	31.8054689	3.7470776	25.3449279	38.7808959	15.5245062	5.1202067	36.5061605	18.2191651	8.4421765	95.1565157
COG0173	Aspartyl-tRNA synthetase	J	Translation, ribosomal structure and biogenesis 	7.9786754	18.3178207	1.7467033	23.4845173	29.271669	16.561468	3.9250494	40.7093937	17.4617598	14.7864089	100.6223041
COG0174	Glutamine synthetase	E	Amino acid transport and metabolism 	5.8990683	27.8913142	6.9877307	25.5678584	32.5181184	23.8605613	7.2900916	70.8826838	37.0126333	19.0619102	162.1098463
COG0175	3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase and related enzymes	EH	Multiple classes	0.0409746	5.3674731	0.3166434	4.6420543	7.6098521	4.6946605	2.2259703	14.6255173	7.6823611	6.7589503	37.1160502
COG0176	Transaldolase	G	Carbohydrate transport and metabolism 	1.5351683	5.5110307	0.0	17.2239417	12.2949645	10.0911395	0.9717504	30.1483549	9.1549583	4.4281327	49.9958756
COG0177	Predicted EndoIII-related endonuclease	L	Replication, recombination and repair 	3.4513701	9.7200738	1.6305106	22.0583236	34.8533512	3.521407	2.5284575	21.0057619	4.6790452	4.3240352	49.0228825
COG0178	Excinuclease ATPase subunit	L	Replication, recombination and repair 	6.3538615	26.5939875	3.7626012	54.6452902	45.5723994	24.6783979	5.2429966	67.4042385	27.3199622	12.018431	136.73623
COG0179	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)	Q	Secondary metabolites biosynthesis, transport and catabolism 	3.0568484	40.4984937	4.9126817	42.3343798	55.1299728	25.5669897	8.1199604	65.7907201	22.4693417	16.2261055	120.0728189
COG0180	Tryptophanyl-tRNA synthetase	J	Translation, ribosomal structure and biogenesis 	3.9870171	22.8673839	5.480943	26.4902975	38.4498167	20.1961189	2.556209	55.9267719	16.7948155	14.9968933	102.9160444
COG0181	Porphobilinogen deaminase	H	Coenzyme transport and metabolism 	4.0222369	15.3523687	1.7835414	48.68387	30.1862794	12.2109854	5.1222093	35.2307761	15.3150113	11.6002502	97.6280432
COG0182	Predicted translation initiation factor 2B subunit, eIF-2B alpha/beta/delta family	J	Translation, ribosomal structure and biogenesis 	0.348786	0.7882839	0.5540838	4.9587641	5.7104787	5.0734225	0.5668934	16.6176134	3.7702189	5.5911957	23.1102864
COG0183	Acetyl-CoA acetyltransferase	I	Lipid transport and metabolism 	10.8724726	53.057201	7.1032122	48.528931	88.742175	30.9045556	9.0515863	111.3010027	51.9469915	17.3721199	221.6087115
COG0184	Ribosomal protein S15P/S13E	J	Translation, ribosomal structure and biogenesis 	6.9245719	25.1464695	1.1555557	40.9265697	55.4947585	28.454348	5.237037	67.4439259	16.9178105	13.9756707	126.5252863
COG0185	Ribosomal protein S19	J	Translation, ribosomal structure and biogenesis 	4.720741	18.5063265	2.6421743	21.9912142	19.7658916	16.9131346	2.6097222	39.8434916	11.9741576	12.0534212	53.3407194
COG0186	Ribosomal protein S17	J	Translation, ribosomal structure and biogenesis 	0.9523809	7.2182935	1.282353	7.821066	4.8103008	12.012836	7.4107214	20.4243905	9.1164985	11.3202135	52.8833914
COG0187	Type IIA topoisomerase (DNA gyrase/topo II, topoisomerase IV), B subunit	L	Replication, recombination and repair 	3.7441053	28.2654925	3.2175188	65.8457657	71.8438429	45.8057633	11.3690133	116.2690614	38.9351697	35.4768585	203.2461994
COG0188	Type IIA topoisomerase (DNA gyrase/topo II, topoisomerase IV), A subunit	L	Replication, recombination and repair 	9.1359153	38.5340688	5.3322921	93.4292932	89.3260004	40.7033194	15.544968	114.1995167	44.9042727	36.9950312	213.9790058
COG0189	Glutathione synthase/Ribosomal protein S6 modification enzyme (glutaminyl transferase)	HJ	Multiple classes	3.692334	20.9524423	1.7161941	26.5385349	42.4653003	19.3014286	4.0223287	46.127751	24.1596281	8.600008	123.0180526
COG0190	5,10-methylene-tetrahydrofolate dehydrogenase/Methenyl tetrahydrofolate cyclohydrolase	H	Coenzyme transport and metabolism 	7.413447	18.867631	1.4432831	33.0700386	37.9684478	16.7617418	8.067156	56.4590579	13.232083	14.8914309	111.3257455
COG0191	Fructose/tagatose bisphosphate aldolase	G	Carbohydrate transport and metabolism 	1.49298	5.0723952	0.4356261	8.8836304	2.7479297	1.3977422	0.4763285	6.5757119	2.3146537	1.8526351	7.5318921
COG0192	S-adenosylmethionine synthetase	H	Coenzyme transport and metabolism 	3.9338706	17.2685253	1.9093575	29.5585805	38.2810111	13.4934998	3.5598725	32.4426113	19.9462315	7.9751112	84.3323252
COG0193	Peptidyl-tRNA hydrolase	J	Translation, ribosomal structure and biogenesis 	10.9954514	29.448786	0.5819391	34.7705724	38.6099724	21.0471075	5.4564878	41.9507896	19.979888	17.4191817	90.2996668
COG0194	Guanylate kinase	F	Nucleotide transport and metabolism 	2.6294447	5.9897412	1.2444445	13.8605117	16.969461	14.5000383	7.0517214	33.6297256	17.5846882	10.5664697	45.7359414
COG0195	Transcription elongation factor	K	Transcription 	2.2507578	17.4677595	3.1894763	24.9384422	29.2668585	18.6385314	8.8200943	46.8639305	21.6472662	12.4974293	112.1172175
COG0196	FAD synthase	H	Coenzyme transport and metabolism 	3.8519521	10.0980997	0.503268	21.7034976	22.1998884	23.3966933	3.1263338	48.0224956	15.2998967	15.5858235	101.6769294
COG0197	Ribosomal protein L16/L10E	J	Translation, ribosomal structure and biogenesis 	4.602952	15.4762573	1.5824007	23.9547771	16.9656799	9.7534977	0.8709609	34.0828072	14.3528103	13.1093713	75.1882561
COG0198	Ribosomal protein L24	J	Translation, ribosomal structure and biogenesis 	3.7918942	7.2957381	2.5555555	9.7633201	16.7494453	17.2110392	2.5360155	28.5326275	14.6223271	14.2501798	50.7599835
COG0199	Ribosomal protein S14	J	Translation, ribosomal structure and biogenesis 	1.9254904	13.1621026	1.5915032	24.4747258	11.9343319	14.9845026	1.6078431	20.9950268	14.4664699	14.7180483	50.6766546
COG0200	Ribosomal protein L15	J	Translation, ribosomal structure and biogenesis 	3.9468883	11.6444537	2.9042349	6.9483034	12.2747529	9.0399166	0.0	21.1071263	11.3601282	1.6782447	63.948568
COG0201	Preprotein translocase subunit SecY	U	Intracellular trafficking, secretion, and vesicular transport 	5.5192128	25.0139009	4.4273988	16.3871339	26.5541551	20.101789	2.2243076	40.3255901	22.748977	16.2399189	103.3840703
COG0202	DNA-directed RNA polymerase, alpha subunit/40 kD subunit	K	Transcription 	5.3309863	26.7678612	1.0577181	32.1479162	38.6333549	13.9702936	3.8387827	60.9621232	27.7884172	11.5039255	115.6149388
COG0203	Ribosomal protein L17	J	Translation, ribosomal structure and biogenesis 	4.7161213	13.4191022	2.2605634	23.6323271	37.3649853	10.8352055	2.3197189	36.6283499	23.1581183	8.7476871	67.8533353
COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase	I	Lipid transport and metabolism 	3.7037536	20.5872509	2.1262561	47.2042778	54.23681	31.164864	8.0618276	74.2365295	33.4018727	20.1612739	159.7045694
COG0205	6-phosphofructokinase	G	Carbohydrate transport and metabolism 	3.1483703	6.4922478	0.4237376	12.7225435	14.2007117	4.1988385	2.5601925	24.0526436	9.0874931	7.1024736	44.3420251
COG0206	Cell division GTPase	D	Cell cycle control, cell division, chromosome partitioning 	2.9663768	20.7012281	2.9186511	30.0574203	36.8828462	19.3612758	4.0983218	54.7314968	13.8608511	10.2127674	107.5924284
COG0207	Thymidylate synthase	F	Nucleotide transport and metabolism 	1.3713019	13.458845	0.2830972	42.7574071	14.1516157	2.6571124	1.0465544	15.6816846	10.7735784	1.1874929	31.3781671
COG0208	Ribonucleotide reductase, beta subunit	F	Nucleotide transport and metabolism 	1.9173602	5.4702713	2.010189	44.4568986	22.8605959	10.5402927	1.8257921	33.8494899	14.2789687	2.746488	69.7012671
COG0209	Ribonucleotide reductase, alpha subunit	F	Nucleotide transport and metabolism 	2.6673122	20.1251243	4.8498181	51.0091789	28.9660102	13.8996442	3.3560529	49.9165707	18.7019481	8.2451776	104.2524001
COG0210	Superfamily I DNA and RNA helicases	L	Replication, recombination and repair 	7.9642113	24.219162	2.1363189	31.2195491	48.2875963	21.2650009	5.3839055	72.3641803	28.5927434	18.063344	130.1278015
COG0211	Ribosomal protein L27	J	Translation, ribosomal structure and biogenesis 	4.5329628	14.7200621	0.0	32.9003276	22.7160502	20.7679323	0.9594771	49.5433142	21.4542684	19.8462426	79.0186415
COG0212	5-formyltetrahydrofolate cyclo-ligase	H	Coenzyme transport and metabolism 	0.5549439	9.387919	1.043956	28.3568117	21.7101743	8.1261743	5.1627483	22.439966	8.9045225	6.6708966	49.1013666
COG0213	Thymidine phosphorylase	F	Nucleotide transport and metabolism 	0.0	0.0	0.0	0.9422221	3.2418344	3.5872686	0.5644444	12.5701233	6.0868446	4.3730297	20.9866519
COG0214	Pyridoxine biosynthesis enzyme	H	Coenzyme transport and metabolism 	1.1281138	1.4070028	0.0	0.0	0.5577778	4.7306766	0.7888889	11.1528239	3.8473672	4.7955559	23.2395784
COG0215	Cysteinyl-tRNA synthetase	J	Translation, ribosomal structure and biogenesis 	0.3282556	15.2781485	4.2559257	14.434552	20.7308723	21.730102	4.6242694	47.0550012	25.6330622	15.0009944	91.7170789
COG0216	Protein chain release factor A	J	Translation, ribosomal structure and biogenesis 	1.1274499	18.4222401	3.2631893	37.2314506	26.450215	13.1780509	2.063698	38.2056417	16.2398857	6.816176	81.1194192
COG0217	Uncharacterized conserved protein	S	Function unknown 	4.8475166	12.2883088	1.8525684	16.0113564	20.6507222	17.2415705	1.3708402	46.8731516	16.9055485	14.6813437	88.754452
COG0218	Predicted GTPase	R	General function prediction only 	1.8796748	3.4430029	0.9518071	7.6910983	6.216718	1.9846156	0.7811965	9.9608375	7.0585016	0.0878049	30.0385911
COG0219	Predicted rRNA methylase (SpoU class)	J	Translation, ribosomal structure and biogenesis 	8.3605961	11.2060466	3.0625957	24.783651	26.4683459	15.8209868	4.4510568	14.6840157	2.1038106	7.7314031	56.01214
COG0220	Predicted S-adenosylmethionine-dependent methyltransferase	R	General function prediction only 	3.0628095	18.2475326	6.7635151	30.0753753	34.8580887	11.8622247	1.5775305	24.2157222	11.1024299	8.4979962	71.2605997
COG0221	Inorganic pyrophosphatase	C	Energy production and conversion 	0.8575295	1.4824901	0.0	15.1985557	1.2840136	0.8554421	0.2859848	0.5965137	0.0	2.5000003	10.0741088
COG0222	Ribosomal protein L7/L12	J	Translation, ribosomal structure and biogenesis 	0.0	6.5568592	2.6602442	7.486615	16.9101433	10.8594198	2.7782862	31.8097206	17.7714913	10.553846	67.2794855
COG0223	Methionyl-tRNA formyltransferase	J	Translation, ribosomal structure and biogenesis 	5.1407077	25.6591816	4.0635544	32.9860865	26.9896385	12.1131504	2.7773922	30.8702686	13.3778399	15.4559652	83.3844059
COG0224	F0F1-type ATP synthase, gamma subunit	C	Energy production and conversion 	6.1577309	14.8673324	1.4570811	23.4222319	34.1650332	16.2678296	3.8855677	60.4562833	19.679899	22.7754926	99.7205294
COG0225	Peptide methionine sulfoxide reductase	O	Posttranslational modification, protein turnover, chaperones 	1.8917739	21.4950419	4.755696	43.4747175	42.4576844	21.9520635	6.5468242	63.1100863	19.1100788	14.7693187	119.3074225
COG0226	ABC-type phosphate transport system, periplasmic component	P	Inorganic ion transport and metabolism 	2.0110848	16.8852279	4.8485768	17.5131302	26.2947843	8.215411	4.1423922	27.1746268	10.9880412	6.2650412	52.4792547
COG0227	Ribosomal protein L28	J	Translation, ribosomal structure and biogenesis 	5.1840687	18.2212627	1.9049778	18.4117921	32.2040595	12.1081449	1.8660562	28.3071115	5.6342513	4.6947784	61.3924779
COG0228	Ribosomal protein S16	J	Translation, ribosomal structure and biogenesis 	3.8283451	14.3577766	1.0503673	20.3964892	25.8354273	14.4651926	6.3730686	48.5327198	15.9723204	10.9786303	102.712644
COG0229	Conserved domain frequently associated with peptide methionine sulfoxide reductase	O	Posttranslational modification, protein turnover, chaperones 	1.4324581	17.3347633	1.2631669	39.8160422	31.737278	22.0386874	4.2047473	50.7361714	25.0565276	9.148683	76.5846694
COG0230	Ribosomal protein L34	J	Translation, ribosomal structure and biogenesis 	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.4968554	0.0	0.0	5.9811321
COG0231	Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A)	J	Translation, ribosomal structure and biogenesis 	2.5035883	16.6115895	1.1686628	30.3726041	40.4579468	14.9302212	2.972839	45.1974415	15.4890924	11.5457098	81.3289374
